SEQN,FSDHH
64265,1
64266,1
64267,3
64268,1
64269,1
64270,3
64271,2
64272,1
64273,1
64274,2
64275,2
64276,2
64277,2
64278,1
64279,2
64280,1
64281,1
64282,3
64283,4
64284,1
64285,2
64286,1
64287,1
64288,1
64289,2
64290,3
64291,4
64292,1
64293,3
64294,2
64295,NA
64296,2
64297,1
64298,1
64299,1
64300,3
64301,1
64302,1
64303,1
64304,1
64305,3
64306,1
64307,1
64308,4
64309,1
64310,1
64311,1
64312,1
64313,1
64314,3
64315,1
64316,2
64317,1
64318,1
64319,2
64320,2
64321,1
64322,1
64323,1
64324,1
64325,1
64326,1
64327,1
64328,2
64329,1
64330,1
64331,1
64332,3
64333,1
64334,3
64335,NA
64336,1
64337,1
64338,3
64339,2
64340,1
64341,3
64342,1
64343,1
64344,2
64345,2
64346,1
64347,1
64348,1
64349,1
64350,1
64351,3
64352,3
64353,1
64354,3
64355,1
64356,1
64357,1
64358,NA
64359,4
64360,4
64361,1
64362,1
64363,1
64364,1
64365,1
64366,2
64367,1
64368,1
64369,1
64370,1
64371,1
64372,4
64373,1
64374,1
64375,3
64376,1
64377,4
64378,2
64379,2
64380,1
64381,1
64382,1
64383,3
64384,2
64385,1
64386,1
64387,1
64388,1
64389,1
64390,3
64391,1
64392,1
64393,1
64394,2
64395,1
64396,1
64397,1
64398,2
64399,3
64400,1
64401,2
64402,1
64403,1
64404,2
64405,1
64406,1
64407,3
64408,1
64409,1
64410,2
64411,1
64412,1
64413,2
64414,1
64415,1
64416,2
64417,1
64418,1
64419,1
64420,1
64421,3
64422,2
64423,1
64424,1
64425,1
64426,2
64427,1
64428,1
64429,1
64430,1
64431,2
64432,2
64433,1
64434,1
64435,1
64436,1
64437,1
64438,2
64439,1
64440,1
64441,1
64442,1
64443,2
64444,1
64445,2
64446,2
64447,2
64448,1
64449,1
64450,1
64451,1
64452,1
64453,1
64454,2
64455,3
64456,1
64457,1
64458,2
64459,1
64460,1
64461,4
64462,3
64463,1
64464,1
64465,1
64466,4
64467,2
64468,1
64469,1
64470,2
64471,1
64472,2
64473,4
64474,1
64475,1
64476,3
64477,3
64478,3
64479,3
64480,1
64481,1
64482,1
64483,1
64484,1
64485,4
64486,2
64487,1
64488,2
64489,1
64490,1
64491,1
64492,1
64493,2
64494,1
64495,1
64496,1
64497,1
64498,1
64499,1
64500,1
64501,1
64502,4
64503,4
64504,1
64505,3
64506,4
64507,1
64508,3
64509,1
64510,3
64511,1
64512,1
64513,1
64514,4
64515,1
64516,1
64517,1
64518,3
64519,1
64520,1
64521,1
64522,1
64523,3
64524,1
64525,3
64526,1
64527,NA
64528,3
64529,4
64530,1
64531,3
64532,1
64533,1
64534,2
64535,2
64536,1
64537,1
64538,1
64539,1
64540,1
64541,1
64542,1
64543,3
64544,1
64545,1
64546,3
64547,3
64548,2
64549,3
64550,1
64551,1
64552,1
64553,2
64554,1
64555,3
64556,1
64557,1
64558,1
64559,1
64560,1
64561,4
64562,2
64563,3
64564,1
64565,1
64566,2
64567,1
64568,3
64569,3
64570,1
64571,1
64572,1
64573,1
64574,1
64575,1
64576,1
64577,1
64578,1
64579,3
64580,2
64581,1
64582,1
64583,1
64584,1
64585,1
64586,1
64587,2
64588,1
64589,3
64590,2
64591,3
64592,1
64593,1
64594,1
64595,2
64596,1
64597,3
64598,1
64599,4
64600,2
64601,1
64602,1
64603,1
64604,4
64605,3
64606,1
64607,1
64608,1
64609,1
64610,1
64611,1
64612,3
64613,1
64614,1
64615,3
64616,1
64617,1
64618,1
64619,3
64620,1
64621,1
64622,2
64623,1
64624,2
64625,1
64626,3
64627,1
64628,1
64629,3
64630,1
64631,1
64632,1
64633,1
64634,3
64635,2
64636,3
64637,3
64638,4
64639,1
64640,1
64641,3
64642,1
64643,3
64644,2
64645,2
64646,1
64647,1
64648,1
64649,2
64650,1
64651,2
64652,4
64653,1
64654,1
64655,3
64656,1
64657,1
64658,3
64659,2
64660,1
64661,2
64662,1
64663,2
64664,1
64665,1
64666,2
64667,1
64668,1
64669,1
64670,1
64671,3
64672,4
64673,3
64674,2
64675,1
64676,1
64677,2
64678,2
64679,1
64680,1
64681,1
64682,1
64683,1
64684,4
64685,1
64686,4
64687,2
64688,1
64689,1
64690,1
64691,1
64692,1
64693,4
64694,1
64695,1
64696,1
64697,1
64698,1
64699,1
64700,1
64701,3
64702,3
64703,1
64704,3
64705,2
64706,2
64707,3
64708,1
64709,4
64710,1
64711,1
64712,2
64713,2
64714,4
64715,3
64716,1
64717,3
64718,1
64719,1
64720,1
64721,2
64722,1
64723,3
64724,1
64725,1
64726,1
64727,2
64728,1
64729,1
64730,2
64731,1
64732,1
64733,1
64734,1
64735,1
64736,1
64737,3
64738,1
64739,1
64740,1
64741,1
64742,1
64743,3
64744,2
64745,1
64746,1
64747,2
64748,3
64749,1
64750,3
64751,2
64752,1
64753,NA
64754,3
64755,3
64756,1
64757,1
64758,1
64759,1
64760,1
64761,1
64762,1
64763,4
64764,1
64765,3
64766,3
64767,1
64768,3
64769,3
64770,1
64771,2
64772,1
64773,1
64774,3
64775,3
64776,3
64777,1
64778,1
64779,4
64780,3
64781,1
64782,4
64783,2
64784,4
64785,1
64786,1
64787,3
64788,1
64789,1
64790,1
64791,4
64792,4
64793,1
64794,2
64795,1
64796,1
64797,1
64798,1
64799,3
64800,3
64801,4
64802,2
64803,1
64804,1
64805,4
64806,1
64807,1
64808,1
64809,2
64810,1
64811,2
64812,1
64813,4
64814,1
64815,2
64816,2
64817,1
64818,1
64819,1
64820,3
64821,1
64822,4
64823,1
64824,2
64825,1
64826,1
64827,1
64828,2
64829,1
64830,2
64831,2
64832,1
64833,2
64834,3
64835,3
64836,4
64837,2
64838,3
64839,1
64840,1
64841,3
64842,2
64843,1
64844,1
64845,2
64846,1
64847,1
64848,1
64849,1
64850,2
64851,1
64852,2
64853,3
64854,1
64855,4
64856,1
64857,4
64858,4
64859,2
64860,1
64861,1
64862,4
64863,1
64864,3
64865,2
64866,3
64867,1
64868,2
64869,1
64870,1
64871,1
64872,2
64873,1
64874,3
64875,1
64876,4
64877,3
64878,3
64879,1
64880,1
64881,1
64882,1
64883,1
64884,1
64885,2
64886,4
64887,3
64888,1
64889,2
64890,1
64891,2
64892,1
64893,1
64894,2
64895,1
64896,1
64897,1
64898,1
64899,1
64900,1
64901,2
64902,4
64903,1
64904,1
64905,1
64906,1
64907,1
64908,1
64909,4
64910,4
64911,1
64912,1
64913,1
64914,3
64915,1
64916,4
64917,2
64918,2
64919,1
64920,1
64921,4
64922,1
64923,2
64924,3
64925,3
64926,2
64927,1
64928,1
64929,2
64930,1
64931,3
64932,1
64933,1
64934,1
64935,1
64936,4
64937,1
64938,2
64939,1
64940,4
64941,2
64942,2
64943,1
64944,2
64945,1
64946,1
64947,1
64948,4
64949,1
64950,4
64951,1
