SEQN,FSDHH
33905,4
33906,1
33907,2
33908,2
33909,2
33910,1
33911,1
33912,1
33913,1
33914,3
33915,1
33916,1
33917,1
33918,1
33919,2
33920,1
33921,1
33922,1
33923,1
33924,1
33925,1
33926,1
33927,3
33928,1
33929,1
33930,1
33931,1
33932,1
33933,3
33934,1
33935,2
33936,1
33937,1
33938,1
33939,3
33940,1
33941,1
33942,1
33943,1
33944,3
33945,1
33946,1
33947,1
33948,NA
33949,1
33950,1
33951,3
33952,2
33953,3
33954,1
33955,4
33956,1
33957,2
33958,1
33959,1
33960,1
33961,1
33962,1
33963,1
33964,4
33965,1
33966,1
33967,1
33968,1
33969,1
33970,3
33971,1
33972,1
33973,2
33974,1
33975,1
33976,1
33977,NA
33978,1
33979,1
33980,NA
33981,3
33982,1
33983,1
33984,1
33985,2
33986,3
33987,2
33988,1
33989,1
33990,1
33991,1
33992,1
33993,2
33994,1
33995,1
33996,1
33997,1
33998,4
33999,3
34000,3
34001,3
34002,1
34003,1
34004,1
34005,1
34006,1
34007,1
34008,1
34009,1
34010,1
34011,1
34012,1
34013,1
34014,1
34015,1
34016,1
34017,1
34018,4
34019,3
34020,3
34021,1
34022,1
34023,2
34024,1
34025,1
34026,1
34027,1
34028,1
34029,2
34030,1
34031,1
34032,4
34033,4
34034,1
34035,1
34036,1
34037,1
34038,1
34039,3
34040,1
34041,2
34042,3
34043,1
34044,3
34045,3
34046,1
34047,1
34048,1
34049,3
34050,2
34051,1
34052,1
34053,1
34054,3
34055,1
34056,1
34057,1
34058,1
34059,1
34060,2
34061,3
34062,1
34063,3
34064,1
34065,1
34066,3
34067,1
34068,2
34069,1
34070,1
34071,1
34072,1
34073,1
34074,1
34075,1
34076,1
34077,1
34078,1
34079,1
34080,1
34081,3
34082,1
34083,1
34084,1
34085,1
34086,1
34087,2
34088,1
34089,1
34090,1
34091,1
34092,1
34093,2
34094,1
34095,1
34096,1
34097,2
34098,1
34099,1
34100,1
34101,1
34102,1
34103,1
34104,1
34105,1
34106,3
34107,1
34108,1
34109,1
34110,3
34111,1
34112,1
34113,1
34114,1
34115,1
34116,3
34117,3
34118,3
34119,1
34120,1
34121,1
34122,1
34123,1
34124,1
34125,1
34126,1
34127,1
34128,1
34129,3
34130,1
34131,4
34132,1
34133,1
34134,3
34135,1
34136,1
34137,3
34138,1
34139,1
34140,2
34141,1
34142,2
34143,4
34144,1
34145,1
34146,1
34147,1
34148,1
34149,3
34150,1
34151,1
34152,1
34153,1
34154,1
34155,1
34156,4
34157,1
34158,1
34159,2
34160,2
34161,4
34162,2
34163,1
34164,2
34165,1
34166,2
34167,2
34168,1
34169,1
34170,1
34171,1
34172,1
34173,2
34174,1
34175,1
34176,1
34177,1
34178,1
34179,3
34180,3
34181,1
34182,3
34183,1
34184,4
34185,2
34186,1
34187,1
34188,3
34189,1
34190,1
34191,1
34192,1
34193,1
34194,1
34195,3
34196,3
34197,1
34198,1
34199,1
34200,2
34201,2
34202,1
34203,1
34204,2
34205,1
34206,1
34207,1
34208,1
34209,1
34210,1
34211,3
34212,1
34213,1
34214,2
34215,1
34216,1
34217,1
34218,1
34219,1
34220,1
34221,1
34222,1
34223,1
34224,1
34225,1
34226,1
34227,2
34228,1
34229,1
34230,1
34231,1
34232,3
34233,1
34234,1
34235,1
34236,3
34237,1
34238,1
34239,2
34240,4
34241,1
34242,2
34243,1
34244,1
34245,1
34246,3
34247,1
34248,1
34249,1
34250,1
34251,1
34252,1
34253,4
34254,3
34255,1
34256,2
34257,1
34258,1
34259,1
34260,1
34261,1
34262,2
34263,1
34264,3
34265,2
34266,1
34267,1
34268,4
34269,1
34270,1
34271,3
34272,1
34273,1
34274,1
34275,4
34276,4
34277,1
34278,3
34279,1
34280,1
34281,3
34282,2
34283,1
34284,1
34285,3
34286,1
34287,1
34288,1
34289,1
34290,1
34291,1
34292,3
34293,1
34294,1
34295,2
34296,1
34297,1
34298,1
34299,4
34300,4
34301,1
34302,1
34303,4
34304,1
34305,1
34306,1
34307,2
34308,2
34309,1
34310,4
34311,3
34312,1
34313,1
34314,1
34315,1
34316,1
34317,3
34318,1
34319,2
34320,2
34321,1
34322,1
34323,1
34324,1
34325,4
34326,1
34327,2
34328,1
34329,1
34330,1
34331,1
34332,2
34333,1
34334,1
34335,1
34336,1
34337,1
34338,1
34339,1
34340,1
34341,1
34342,2
34343,2
34344,1
34345,1
34346,1
34347,1
34348,1
34349,1
34350,2
34351,3
34352,2
34353,2
34354,1
34355,NA
34356,1
34357,4
34358,1
34359,1
34360,1
34361,1
34362,1
34363,3
34364,1
34365,1
34366,1
34367,1
34368,1
34369,1
34370,3
34371,1
34372,3
34373,1
34374,3
34375,1
34376,1
34377,2
34378,1
34379,1
34380,3
34381,4
34382,1
34383,1
34384,1
34385,2
34386,2
34387,1
34388,1
34389,1
34390,1
34391,1
34392,2
34393,1
34394,1
34395,1
34396,1
34397,1
34398,1
34399,1
34400,4
34401,4
34402,2
34403,1
34404,2
34405,1
34406,1
34407,4
34408,3
34409,1
34410,3
34411,1
34412,1
34413,1
34414,1
34415,1
34416,1
34417,1
34418,1
34419,1
34420,1
34421,2
34422,1
34423,4
34424,1
34425,1
34426,1
34427,1
34428,3
34429,1
34430,1
34431,1
34432,1
34433,1
34434,1
34435,3
34436,1
34437,1
34438,2
34439,1
34440,1
34441,1
34442,2
34443,1
34444,1
34445,1
34446,4
34447,1
34448,4
34449,3
34450,1
34451,1
34452,2
34453,1
34454,4
34455,4
34456,1
34457,1
34458,2
34459,1
34460,2
34461,1
34462,1
34463,1
34464,NA
34465,1
34466,3
34467,1
34468,3
34469,1
34470,1
34471,1
34472,1
34473,2
34474,1
34475,1
34476,1
34477,1
34478,1
34479,1
34480,NA
34481,1
34482,1
34483,1
34484,2
34485,1
34486,1
34487,2
34488,1
34489,1
34490,2
34491,1
34492,3
34493,1
34494,1
34495,4
34496,1
34497,1
34498,1
34499,1
34500,1
34501,1
34502,1
34503,1
34504,1
34505,1
34506,1
34507,1
34508,3
34509,1
34510,4
34511,3
34512,1
34513,3
34514,1
34515,3
34516,3
34517,1
34518,1
34519,4
34520,1
34521,1
34522,2
34523,1
34524,1
34525,4
34526,1
34527,1
34528,1
34529,3
34530,1
34531,1
34532,1
34533,1
34534,1
34535,1
34536,NA
34537,3
34538,1
34539,3
34540,1
34541,1
34542,2
34543,1
34544,1
34545,2
34546,1
34547,1
34548,1
34549,1
34550,1
34551,1
34552,3
34553,1
34554,1
34555,1
34556,1
34557,1
34558,4
34559,1
34560,1
34561,1
34562,1
34563,1
34564,1
34565,3
34566,1
34567,3
34568,NA
34569,NA
34570,2
34571,1
34572,1
34573,1
34574,2
34575,1
34576,1
34577,4
34578,1
34579,1
34580,1
34581,1
34582,1
34583,1
34584,1
34585,2
34586,1
34587,1
34588,1
34589,3
34590,2
34591,1
34592,2
34593,3
34594,1
34595,1
34596,1
34597,1
34598,3
34599,1
34600,NA
34601,1
34602,4
34603,1
34604,1
34605,1
34606,3
34607,3
34608,1
34609,1
34610,1
34611,1
34612,1
34613,2
34614,1
34615,1
34616,3
34617,1
34618,2
34619,1
34620,1
34621,1
34622,2
34623,1
34624,1
34625,1
34626,3
34627,1
34628,2
34629,1
34630,3
34631,1
34632,1
34633,1
34634,4
34635,3
34636,1
34637,3
34638,1
34639,1
34640,1
34641,1
34642,1
34643,3
34644,1
34645,1
34646,1
34647,1
34648,1
34649,1
34650,1
34651,3
34652,1
34653,1
34654,3
34655,1
34656,1
34657,3
34658,4
34659,1
34660,1
34661,1
34662,4
34663,2
34664,4
34665,4
34666,1
34667,3
34668,1
34669,1
34670,3
34671,1
34672,1
34673,3
34674,1
34675,2
34676,2
34677,4
34678,1
34679,3
34680,1
34681,1
34682,3
34683,1
34684,3
34685,3
34686,1
34687,4
34688,1
34689,1
34690,1
34691,3
34692,1
34693,2
34694,1
34695,1
34696,1
34697,1
34698,NA
34699,3
34700,1
34701,1
34702,1
34703,1
34704,1
34705,1
34706,1
34707,2
34708,1
34709,1
34710,1
34711,1
34712,1
34713,1
34714,4
34715,2
34716,1
34717,1
34718,3
34719,1
34720,3
34721,3
34722,1
34723,1
34724,1
34725,3
34726,4
34727,2
34728,1
34729,3
34730,1
34731,1
34732,3
34733,1
34734,1
34735,3
34736,1
34737,1
34738,3
34739,1
34740,2
34741,1
34742,1
34743,1
34744,3
34745,1
34746,1
34747,1
34748,1
34749,3
34750,1
34751,3
34752,4
34753,3
34754,1
34755,1
34756,1
34757,1
34758,1
34759,2
34760,1
34761,1
34762,1
34763,3
34764,1
34765,1
34766,1
34767,1
34768,1
34769,1
34770,1
34771,1
34772,1
34773,1
34774,1
34775,1
34776,2
34777,1
34778,2
34779,1
34780,3
34781,1
34782,1
34783,3
34784,2
34785,1
34786,3
34787,1
34788,1
34789,3
34790,1
34791,NA
34792,1
34793,1
34794,1
34795,1
34796,1
34797,1
34798,1
34799,1
34800,1
34801,1
34802,1
34803,1
34804,4
34805,1
34806,1
34807,2
34808,1
34809,1
34810,1
34811,1
34812,1
34813,1
34814,2
34815,2
34816,1
34817,3
34818,1
34819,2
34820,1
34821,NA
34822,4
34823,1
34824,1
34825,1
34826,3
34827,2
34828,1
34829,3
34830,1
34831,4
34832,1
34833,2
34834,3
34835,1
34836,4
34837,1
34838,4
34839,1
34840,1
34841,1
34842,3
34843,1
34844,1
34845,2
34846,1
34847,1
34848,1
34849,1
34850,1
34851,1
34852,1
34853,1
34854,3
34855,1
34856,1
34857,1
34858,4
34859,1
34860,2
34861,4
34862,4
34863,1
34864,2
34865,4
34866,3
34867,1
34868,1
34869,1
34870,1
34871,1
34872,1
34873,1
34874,1
34875,1
34876,1
34877,1
34878,1
34879,1
34880,1
34881,1
34882,1
34883,1
34884,1
34885,1
34886,1
34887,1
34888,1
34889,3
34890,3
34891,2
34892,1
34893,1
34894,3
34895,2
34896,1
34897,3
34898,4
34899,1
34900,NA
34901,1
34902,1
34903,4
34904,3
34905,3
34906,1
34907,3
34908,1
34909,3
34910,1
34911,1
34912,3
34913,1
34914,1
34915,1
34916,1
34917,1
34918,2
34919,3
34920,1
34921,NA
34922,1
34923,1
34924,2
34925,1
34926,1
34927,1
34928,1
34929,4
34930,1
34931,3
34932,3
34933,1
34934,1
34935,1
34936,NA
34937,1
34938,1
34939,3
34940,1
34941,1
34942,1
34943,1
34944,4
34945,3
34946,1
34947,1
34948,1
34949,1
34950,1
34951,3
34952,1
34953,1
34954,1
34955,1
34956,1
34957,1
34958,1
34959,1
34960,2
34961,3
34962,1
34963,3
34964,3
34965,1
34966,3
34967,1
34968,1
34969,1
34970,2
34971,1
34972,3
34973,2
34974,1
34975,1
34976,1
34977,1
34978,2
34979,1
34980,1
34981,2
34982,1
34983,2
34984,1
34985,1
34986,2
34987,1
34988,1
34989,4
34990,1
34991,1
34992,1
34993,1
34994,2
34995,3
34996,3
34997,1
34998,1
34999,2
35000,1
35001,1
35002,2
35003,3
35004,1
35005,3
35006,3
35007,1
35008,4
35009,1
35010,1
35011,3
35012,1
35013,3
35014,1
35015,1
35016,1
35017,1
35018,1
35019,2
35020,1
35021,1
35022,1
35023,1
35024,1
35025,4
35026,1
35027,1
35028,1
35029,1
35030,1
35031,3
35032,1
35033,1
35034,4
35035,3
35036,1
35037,1
35038,1
35039,1
35040,1
35041,1
35042,1
35043,1
35044,2
35045,3
35046,1
35047,3
35048,1
35049,1
35050,3
35051,2
35052,3
35053,1
35054,1
35055,1
35056,4
35057,2
35058,1
35059,2
35060,3
35061,1
35062,3
35063,2
35064,1
35065,2
35066,1
35067,1
35068,1
35069,1
35070,1
35071,1
35072,1
35073,1
35074,3
35075,2
35076,1
35077,4
35078,3
35079,1
35080,1
35081,1
35082,2
35083,1
35084,1
35085,3
35086,1
35087,1
35088,1
35089,2
35090,1
35091,1
35092,1
35093,1
35094,1
35095,1
35096,1
35097,1
35098,1
35099,1
35100,1
35101,1
35102,1
35103,1
35104,3
35105,3
35106,1
35107,1
35108,1
35109,1
35110,1
35111,1
35112,1
35113,1
35114,3
35115,1
35116,1
35117,1
35118,1
35119,1
35120,1
35121,1
35122,1
35123,3
35124,1
35125,1
35126,1
35127,1
35128,1
35129,2
35130,1
35131,1
35132,1
35133,1
35134,4
35135,2
35136,1
35137,3
35138,1
35139,1
35140,1
35141,2
35142,1
35143,1
35144,1
35145,1
35146,1
35147,4
35148,1
35149,1
35150,1
35151,1
35152,1
35153,4
35154,1
35155,1
35156,2
35157,1
35158,1
35159,1
35160,1
35161,2
35162,1
35163,1
35164,3
35165,1
35166,1
35167,2
35168,NA
35169,3
35170,3
35171,1
35172,1
35173,1
35174,1
35175,1
35176,3
35177,1
35178,1
35179,2
35180,1
35181,2
35182,1
35183,4
35184,1
35185,1
35186,2
35187,1
35188,4
35189,1
35190,1
35191,1
35192,1
35193,3
35194,3
35195,1
35196,4
35197,3
35198,1
35199,1
35200,1
35201,4
35202,1
35203,1
35204,1
35205,1
35206,1
35207,2
35208,1
35209,4
35210,1
35211,1
35212,NA
35213,1
35214,1
35215,1
35216,1
35217,1
35218,1
35219,1
35220,1
35221,4
35222,1
35223,2
35224,1
35225,1
35226,1
35227,3
35228,1
35229,NA
35230,1
35231,4
35232,1
35233,1
35234,1
35235,1
35236,1
35237,3
35238,1
35239,3
35240,3
35241,3
35242,1
35243,3
35244,1
35245,1
35246,1
35247,1
35248,1
35249,3
35250,2
35251,1
35252,3
35253,1
35254,1
35255,1
35256,1
35257,3
35258,4
35259,1
35260,1
35261,3
35262,1
35263,1
35264,1
35265,1
35266,1
35267,1
35268,1
35269,3
35270,3
35271,4
35272,1
35273,2
35274,1
35275,1
35276,1
35277,1
35278,1
35279,1
35280,1
35281,2
35282,1
35283,3
35284,4
35285,1
35286,1
35287,3
35288,3
35289,1
35290,4
35291,3
35292,1
35293,1
35294,1
35295,2
35296,1
35297,1
35298,1
35299,1
35300,3
35301,1
35302,2
35303,1
35304,1
35305,3
35306,1
35307,3
35308,1
35309,1
35310,1
35311,1
35312,3
35313,1
35314,1
35315,1
35316,1
35317,1
35318,1
35319,NA
35320,3
35321,1
35322,3
35323,1
35324,1
35325,1
35326,1
35327,3
35328,1
35329,1
35330,1
35331,1
35332,2
35333,1
35334,2
35335,1
35336,NA
35337,2
35338,1
35339,3
35340,1
35341,1
35342,1
35343,1
35344,1
35345,1
35346,1
35347,1
35348,3
35349,1
35350,1
35351,4
35352,1
35353,1
35354,3
35355,1
35356,3
35357,3
35358,1
35359,2
35360,1
35361,1
35362,3
35363,1
35364,1
35365,1
35366,1
35367,1
35368,4
35369,2
35370,4
35371,4
35372,1
35373,1
35374,1
35375,1
35376,1
35377,1
35378,1
35379,1
35380,1
35381,4
35382,1
35383,1
35384,1
35385,1
35386,4
35387,1
35388,3
35389,3
35390,1
35391,4
35392,1
35393,3
35394,3
35395,1
35396,1
35397,1
35398,1
35399,1
35400,2
35401,1
35402,1
35403,1
35404,3
35405,1
35406,1
35407,1
35408,1
35409,1
35410,2
35411,2
35412,1
35413,1
35414,1
35415,1
35416,1
35417,1
35418,4
35419,4
35420,1
35421,1
35422,2
35423,1
35424,1
35425,4
35426,2
35427,1
35428,1
35429,1
35430,1
35431,3
35432,1
35433,1
35434,1
35435,1
35436,3
35437,1
35438,3
35439,1
35440,1
35441,1
35442,1
35443,1
35444,1
35445,1
35446,3
35447,1
35448,1
35449,3
35450,1
35451,4
35452,1
35453,3
35454,1
35455,2
35456,2
35457,1
35458,1
35459,3
35460,2
35461,1
35462,1
35463,2
35464,1
35465,1
35466,3
35467,1
35468,1
35469,1
35470,1
35471,4
35472,1
35473,4
35474,3
35475,1
35476,3
35477,1
35478,1
35479,1
35480,1
35481,1
35482,1
35483,1
35484,1
35485,1
35486,2
35487,1
35488,4
35489,1
35490,1
35491,1
35492,NA
35493,1
35494,1
35495,1
35496,1
35497,3
35498,1
35499,1
35500,1
35501,1
35502,1
35503,2
35504,2
35505,1
35506,1
35507,1
35508,2
35509,1
35510,1
35511,4
35512,2
35513,1
35514,1
35515,1
35516,2
35517,1
35518,1
35519,1
35520,1
35521,2
35522,1
35523,1
35524,3
35525,1
35526,4
35527,1
35528,1
35529,1
35530,1
35531,3
35532,1
35533,4
35534,2
35535,1
35536,1
35537,1
35538,1
35539,1
35540,1
35541,1
35542,3
35543,1
35544,1
35545,1
35546,1
35547,1
35548,1
35549,1
35550,3
35551,1
35552,2
35553,2
35554,1
35555,1
35556,4
35557,3
35558,1
35559,2
35560,1
35561,1
35562,2
35563,1
35564,1
35565,4
35566,1
35567,1
35568,1
35569,1
35570,2
35571,1
35572,1
35573,1
35574,2
35575,3
35576,1
35577,1
35578,1
35579,4
35580,1
35581,3
35582,1
35583,1
35584,2
35585,3
35586,3
35587,3
35588,1
35589,2
35590,2
35591,1
35592,1
35593,1
35594,1
35595,3
35596,3
35597,1
35598,2
35599,3
35600,1
35601,3
35602,1
35603,1
35604,1
35605,4
35606,1
35607,1
35608,1
35609,1
35610,3
35611,1
35612,1
35613,1
35614,1
35615,2
35616,1
35617,1
35618,1
35619,3
35620,1
35621,1
35622,3
35623,3
35624,2
35625,1
35626,1
35627,4
35628,3
35629,2
35630,1
35631,1
35632,1
35633,1
35634,1
35635,1
35636,1
35637,2
35638,1
35639,3
35640,1
35641,1
35642,1
35643,1
35644,4
35645,1
35646,1
35647,3
35648,4
35649,1
35650,2
35651,1
35652,3
35653,1
35654,1
35655,1
35656,1
35657,2
35658,1
35659,1
35660,1
35661,1
35662,1
35663,1
35664,1
35665,1
35666,3
35667,1
35668,1
35669,2
35670,1
35671,3
35672,1
35673,1
35674,1
35675,1
35676,2
35677,1
35678,3
35679,1
35680,2
35681,1
35682,2
35683,4
35684,1
35685,2
35686,2
35687,1
35688,1
35689,1
35690,1
35691,4
35692,1
35693,2
35694,1
35695,1
35696,1
35697,4
35698,2
35699,1
35700,1
35701,1
35702,1
35703,2
35704,3
35705,1
35706,NA
35707,4
35708,1
35709,1
35710,NA
35711,3
35712,1
35713,1
35714,4
35715,3
35716,3
35717,1
35718,1
35719,1
35720,2
35721,3
35722,1
35723,4
35724,1
35725,2
35726,1
35727,1
35728,1
35729,3
35730,2
35731,2
35732,2
35733,2
35734,1
35735,2
35736,3
35737,1
35738,1
35739,4
35740,1
35741,1
35742,4
35743,1
35744,1
35745,1
35746,3
35747,1
35748,3
35749,1
35750,1
35751,1
35752,3
35753,1
35754,1
35755,1
35756,2
35757,4
35758,1
35759,1
35760,4
35761,1
35762,4
35763,1
35764,1
35765,1
35766,1
35767,1
35768,1
35769,1
35770,2
35771,1
35772,1
35773,1
35774,1
35775,1
35776,1
35777,1
35778,1
35779,3
35780,3
35781,1
35782,1
35783,1
35784,1
35785,1
35786,3
35787,1
35788,1
35789,3
35790,1
35791,3
35792,1
35793,1
35794,3
35795,1
35796,2
35797,1
35798,1
35799,NA
35800,1
35801,1
35802,1
35803,2
35804,1
35805,1
35806,3
35807,NA
35808,1
35809,1
35810,1
35811,3
35812,4
35813,1
35814,1
35815,1
35816,3
35817,3
35818,1
35819,1
35820,1
35821,1
35822,1
35823,1
35824,3
35825,1
35826,1
35827,1
35828,1
35829,4
35830,2
35831,4
35832,1
35833,1
35834,2
35835,1
35836,1
35837,2
35838,1
35839,1
35840,3
35841,3
35842,1
35843,1
35844,1
35845,4
35846,3
35847,1
35848,2
35849,1
35850,4
35851,1
35852,1
35853,1
35854,1
35855,1
35856,1
35857,1
35858,1
35859,3
35860,1
35861,1
35862,1
35863,1
35864,2
35865,1
35866,NA
35867,1
35868,1
35869,1
35870,1
35871,1
35872,1
35873,1
35874,1
35875,2
35876,1
35877,1
35878,3
35879,1
35880,1
35881,2
35882,2
35883,NA
35884,1
35885,1
35886,1
35887,1
35888,3
35889,1
35890,1
35891,1
35892,1
35893,1
35894,1
35895,3
35896,2
35897,1
35898,1
35899,1
35900,4
35901,1
35902,1
35903,1
35904,1
35905,1
35906,3
35907,1
35908,1
35909,3
35910,1
35911,3
35912,2
35913,4
35914,3
35915,1
35916,1
35917,1
35918,2
35919,3
35920,2
35921,3
35922,1
35923,1
35924,2
35925,4
35926,1
35927,1
35928,1
35929,3
35930,1
35931,1
35932,2
35933,1
35934,1
35935,1
35936,1
35937,1
35938,4
35939,1
35940,1
35941,2
35942,1
35943,1
35944,1
35945,1
35946,2
35947,1
35948,2
35949,3
35950,1
35951,1
35952,2
35953,3
35954,1
35955,2
35956,1
35957,1
35958,1
35959,1
35960,3
35961,1
35962,1
35963,3
35964,1
35965,1
35966,3
35967,1
35968,1
35969,1
35970,3
35971,1
35972,1
35973,1
35974,1
35975,1
35976,1
35977,1
35978,1
35979,4
35980,1
35981,1
35982,1
35983,1
35984,1
35985,3
35986,1
35987,1
35988,1
35989,1
35990,1
35991,1
35992,1
35993,4
35994,1
35995,1
35996,1
35997,1
35998,1
35999,1
36000,1
36001,1
36002,1
36003,1
36004,1
36005,1
36006,1
36007,1
36008,1
36009,4
36010,1
36011,1
36012,1
36013,3
36014,1
36015,1
36016,1
36017,2
36018,2
36019,1
36020,1
36021,1
36022,1
36023,1
36024,1
36025,3
36026,1
36027,1
36028,1
36029,2
36030,1
36031,3
36032,1
36033,1
36034,1
36035,1
36036,4
36037,1
36038,1
36039,3
36040,2
36041,1
36042,4
36043,1
36044,1
36045,1
36046,1
36047,1
36048,1
36049,3
36050,1
36051,2
36052,1
36053,1
36054,1
36055,3
36056,1
36057,1
36058,1
36059,3
36060,1
36061,1
36062,1
36063,2
36064,3
36065,1
36066,1
36067,1
36068,1
36069,1
36070,1
36071,2
36072,1
36073,1
36074,1
36075,1
36076,1
36077,1
36078,1
36079,4
36080,1
36081,1
36082,3
36083,1
36084,1
36085,1
36086,1
36087,1
36088,1
36089,3
36090,3
36091,2
36092,3
36093,1
36094,1
36095,2
36096,1
36097,1
36098,1
36099,1
36100,1
36101,1
36102,1
36103,2
36104,1
36105,1
36106,1
36107,1
36108,2
36109,2
36110,1
36111,1
36112,1
36113,1
36114,3
36115,1
36116,4
36117,4
36118,1
36119,1
36120,1
36121,1
36122,3
36123,1
36124,3
36125,1
36126,1
36127,4
36128,1
36129,1
36130,1
36131,1
36132,1
36133,1
36134,1
36135,1
36136,2
36137,4
36138,1
36139,1
36140,1
36141,1
36142,1
36143,3
36144,1
36145,1
36146,1
36147,1
36148,1
36149,1
36150,1
36151,1
36152,1
36153,1
36154,3
36155,1
36156,1
36157,3
36158,4
36159,1
36160,1
36161,3
36162,1
36163,1
36164,1
36165,1
36166,1
36167,1
36168,1
36169,1
36170,1
36171,1
36172,1
36173,3
36174,3
36175,1
36176,1
36177,3
36178,1
36179,2
36180,3
36181,1
36182,1
36183,1
36184,1
36185,NA
36186,4
36187,1
36188,1
36189,1
36190,1
36191,1
36192,1
36193,1
36194,1
36195,1
36196,1
36197,3
36198,1
36199,3
36200,1
36201,1
36202,1
36203,1
36204,3
36205,1
36206,2
36207,1
36208,3
36209,1
36210,1
36211,1
36212,1
36213,1
36214,1
36215,1
36216,1
36217,4
36218,1
36219,1
36220,1
36221,1
36222,3
36223,1
36224,1
36225,1
36226,2
36227,1
36228,4
36229,1
36230,1
36231,1
36232,1
36233,1
36234,3
36235,2
36236,1
36237,1
36238,2
36239,3
36240,1
36241,1
36242,1
36243,2
36244,1
36245,1
36246,1
36247,1
36248,1
36249,2
36250,3
36251,1
36252,3
36253,1
36254,2
36255,3
36256,4
36257,1
36258,1
36259,3
36260,1
36261,2
36262,3
36263,1
36264,1
36265,1
36266,1
36267,1
36268,2
36269,3
36270,1
36271,1
36272,1
36273,1
36274,3
36275,1
36276,1
36277,1
36278,1
36279,1
36280,3
36281,1
36282,1
36283,1
36284,1
36285,3
36286,1
36287,1
36288,1
36289,3
36290,2
36291,1
36292,3
36293,1
36294,1
36295,1
36296,4
36297,2
36298,1
36299,4
36300,1
36301,1
36302,3
36303,3
36304,2
36305,3
36306,3
36307,1
36308,NA
36309,2
36310,1
36311,1
36312,1
36313,1
36314,3
36315,4
36316,3
36317,1
36318,1
36319,3
36320,1
36321,1
36322,1
36323,1
36324,3
36325,2
36326,4
36327,3
36328,1
36329,1
36330,1
36331,1
36332,1
36333,1
36334,1
36335,1
36336,1
36337,1
36338,4
36339,3
36340,1
36341,4
36342,1
36343,3
36344,1
36345,3
36346,1
36347,1
36348,2
36349,3
36350,1
36351,1
36352,1
36353,1
36354,1
36355,3
36356,1
36357,1
36358,3
36359,1
36360,1
36361,1
36362,2
36363,1
36364,2
36365,1
36366,1
36367,1
36368,1
36369,1
36370,3
36371,1
36372,1
36373,1
36374,1
36375,2
36376,1
36377,1
36378,1
36379,1
36380,4
36381,4
36382,2
36383,2
36384,1
36385,1
36386,1
36387,4
36388,1
36389,1
36390,4
36391,1
36392,1
36393,3
36394,1
36395,1
36396,4
36397,1
36398,1
36399,1
36400,1
36401,1
36402,2
36403,1
36404,1
36405,1
36406,1
36407,1
36408,3
36409,1
36410,1
36411,1
36412,NA
36413,1
36414,1
36415,1
36416,4
36417,1
36418,1
36419,1
36420,1
36421,4
36422,1
36423,1
36424,1
36425,4
36426,1
36427,1
36428,3
36429,1
36430,3
36431,1
36432,1
36433,1
36434,1
36435,3
36436,1
36437,1
36438,1
36439,1
36440,1
36441,2
36442,3
36443,3
36444,3
36445,1
36446,1
36447,1
36448,NA
36449,2
36450,3
36451,1
36452,1
36453,1
36454,1
36455,3
36456,3
36457,1
36458,1
36459,3
36460,1
36461,2
36462,1
36463,1
36464,4
36465,1
36466,3
36467,3
36468,1
36469,3
36470,1
36471,2
36472,1
36473,4
36474,1
36475,1
36476,1
36477,1
36478,2
36479,1
36480,1
36481,1
36482,1
36483,1
36484,1
36485,4
36486,3
36487,1
36488,1
36489,1
36490,2
36491,3
36492,1
36493,1
36494,2
36495,1
36496,2
36497,1
36498,1
36499,1
36500,1
36501,1
36502,4
36503,4
36504,3
36505,2
36506,1
36507,3
36508,2
36509,1
36510,1
36511,1
36512,1
36513,1
36514,1
36515,1
36516,2
36517,3
36518,1
36519,1
36520,1
36521,1
36522,1
36523,1
36524,2
36525,1
36526,3
36527,1
36528,2
36529,3
36530,1
36531,1
36532,1
36533,4
36534,3
36535,1
36536,1
36537,1
36538,1
36539,1
36540,1
36541,1
36542,3
36543,NA
36544,2
36545,1
36546,1
36547,4
36548,1
36549,3
36550,1
36551,3
36552,2
36553,3
36554,1
36555,3
36556,1
36557,1
36558,2
36559,1
36560,2
36561,1
36562,1
36563,1
36564,1
36565,3
36566,3
36567,NA
36568,1
36569,1
36570,1
36571,4
36572,2
36573,3
36574,4
36575,2
36576,1
36577,1
36578,1
36579,1
36580,1
36581,2
36582,3
36583,1
36584,1
36585,1
36586,1
36587,1
36588,4
36589,1
36590,1
36591,1
36592,1
36593,1
36594,1
36595,1
36596,1
36597,3
36598,2
36599,4
36600,1
36601,1
36602,1
36603,3
36604,1
36605,1
36606,1
36607,1
36608,1
36609,1
36610,1
36611,1
36612,1
36613,1
36614,3
36615,1
36616,3
36617,1
36618,1
36619,1
36620,1
36621,1
36622,1
36623,1
36624,3
36625,3
36626,1
36627,1
36628,1
36629,1
36630,1
36631,1
36632,1
36633,1
36634,1
36635,1
36636,1
36637,1
36638,3
36639,1
36640,1
36641,3
36642,1
36643,1
36644,1
36645,1
36646,1
36647,1
36648,3
36649,1
36650,3
36651,2
36652,1
36653,1
36654,3
36655,4
36656,4
36657,1
36658,3
36659,1
36660,1
36661,3
36662,3
36663,1
36664,2
36665,1
36666,1
36667,1
36668,1
36669,1
36670,1
36671,3
36672,1
36673,1
36674,1
36675,4
36676,NA
36677,3
36678,1
36679,1
36680,1
36681,1
36682,1
36683,1
36684,1
36685,1
36686,2
36687,1
36688,1
36689,1
36690,4
36691,1
36692,1
36693,4
36694,1
